"Station","Name","Date","Tmax","Tmin"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-11-28","36","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-11-29","38","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-11-30","45","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-01","58","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-02","58","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-03","31","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-04","34","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-05","31","21"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-06","28","21"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-07","25","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-08","26","19"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-09","24","14"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-10","21","3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-11","31","18"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-12","40","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-13","49","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-14","30","11"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-15","17","11"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-16","22","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-17","28","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-18","31","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-19","32","6"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-20","31","7"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-21","26","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-22","25","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-23","25","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-24","25","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-25","25","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-26","24","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-27","18","14"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-28","27","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-29","31","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-30","31","8"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2010-12-31","39","11"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-01","48","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-02","51","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-03","34","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-04","29","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-05","38","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-06","29","13"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-07","27","13"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-08","24","8"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-09","22","6"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-10","23","18"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-11","23","18"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-12","26","18"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-13","21","10"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-14","17","10"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-15","25","5"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-16","29","16"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-17","22","-6"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-18","29","-4"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-19","35","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-20","30","11"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-21","23","11"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-22","21","-10"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-23","21","-6"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-24","10","-14"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-25","24","-15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-26","30","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-27","35","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-28","31","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-29","30","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-30","28","21"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-01-31","28","6"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-01","18","6"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-02","32","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-03","40","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-04","27","1"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-05","34","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-06","34","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-07","35","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-08","36","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-09","18","-3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-10","29","3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-11","18","-14"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-12","28","-12"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-13","31","11"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-14","47","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-15","49","13"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-16","27","8"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-17","42","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-18","54","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-19","59","21"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-20","24","14"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-21","28","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-22","19","-3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-23","18","-8"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-24","35","-5"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-25","38","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-26","31","3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-27","31","12"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-02-28","41","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-01","47","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-02","36","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-03","38","3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-04","26","8"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-05","41","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-06","51","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-07","31","18"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-08","28","4"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-09","38","12"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-10","38","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-11","48","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-12","41","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-13","45","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-14","36","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-15","33","21"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-16","49","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-17","49","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-18","60","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-19","60","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-20","35","18"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-21","45","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-22","45","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-23","37","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-24","32","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-25","32","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-26","28","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-27","28","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-28","30","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-29","35","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-30","41","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-03-31","50","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-01","39","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-02","38","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-03","50","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-04","50","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-05","63","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-06","37","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-07","43","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-08","51","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-09","47","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-10","57","44"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-11","61","46"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-12","78","42"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-13","58","42"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-14","46","40"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-15","54","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-16","54","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-17","47","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-18","52","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-19","48","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-20","50","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-21","72","36"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-22","43","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-23","47","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-24","60","41"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-25","52","44"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-26","60","46"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-27","83","58"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-28","78","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-29","73","41"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-04-30","51","41"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-01","58","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-02","63","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-03","64","44"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-04","47","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-05","47","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-06","56","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-07","67","43"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-08","62","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-09","63","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-10","62","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-11","67","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-12","74","44"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-13","79","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-14","73","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-15","66","58"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-16","62","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-17","50","44"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-18","63","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-19","71","56"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-20","69","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-21","69","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-22","75","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-23","71","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-24","72","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-25","76","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-26","75","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-27","85","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-28","76","62"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-29","77","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-30","84","65"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-05-31","83","62"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-01","89","67"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-02","86","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-03","64","40"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-04","67","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-05","66","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-06","74","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-07","80","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-08","84","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-09","92","68"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-10","89","58"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-11","73","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-12","79","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-13","71","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-14","69","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-15","58","42"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-16","79","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-17","78","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-18","75","56"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-19","79","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-20","74","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-21","80","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-22","83","64"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-23","82","67"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-24","85","65"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-25","78","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-26","71","56"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-27","69","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-28","80","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-29","83","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-06-30","69","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-01","75","46"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-02","78","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-03","85","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-04","84","58"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-05","82","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-06","85","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-07","88","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-08","80","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-09","81","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-10","78","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-11","86","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-12","89","69"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-13","87","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-14","78","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-15","80","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-16","83","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-17","87","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-18","91","66"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-19","87","64"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-20","85","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-21","91","65"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-22","98","74"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-23","94","71"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-24","91","73"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-25","84","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-26","84","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-27","82","62"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-28","80","56"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-29","76","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-30","85","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-07-31","83","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-01","84","62"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-02","87","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-03","84","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-04","72","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-05","80","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-06","84","64"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-07","73","68"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-08","83","68"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-09","80","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-10","77","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-11","78","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-12","72","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-13","80","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-14","80","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-15","75","64"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-16","68","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-17","78","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-18","83","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-19","84","58"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-20","82","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-21","84","58"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-22","76","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-23","71","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-24","76","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-25","79","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-26","80","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-27","78","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-28","80","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-29","65","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-30","72","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-08-31","78","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-09-01","78","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-09-02","79","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-09-03","78","65"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-09-04","89","69"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-09-05","85","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-09-06","62","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-09-07","62","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-09-08","65","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-09-09","72","62"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-09-10","74","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-09-11","72","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-09-12","73","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-09-13","77","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-09-14","82","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-09-15","72","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-09-16","55","40"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2011-09-17","59","41"
